state,state_fips,county,county_fips,county_id,res1,res2,res3a,res3b,res3c,res3d,res3e,res3f,res4,res5,res6,com1,com2,com3,com4,com5,com6,com7,com8,com9,com10,ind1,ind2,ind3,ind4,ind5,ind6,agr1,rel1,gov1,gov2,edu1,edu2
AL,01,Autauga,001,1685,26365639.99292000,5372664.11677000,285389.99778000,434699.99592000,461664.01007000,192360.00540000,155720.00505000,68699.99695000,125886.00058000,209900.00248000,8325.99997000,1042465.99672000,498605.00210000,587964.99843000,800179.00034000,69716.00019000,37450.00076000,188235.00060000,346967.99947000,11333.99976000,0.00000000,833710.99970000,446444.00256000,38100.00008000,9791.99997000,0.00000000,413109.00016000,150953.99920000,706006.99476000,63609.00042000,35834.99987000,265359.99904000,2140.99994000
AL,01,Baldwin,003,1630,105859840.11362000,16590624.33327000,1389149.99057000,2313359.97907000,3892084.08430000,2423736.06321000,3083256.04643000,8999699.82920000,1159597.99226000,843299.99637000,306211.99774000,6417294.98941000,3341689.00106000,2360029.00307000,5517722.01293000,300695.99788000,773680.01008000,1030167.00113000,2033287.00122000,38558.99974000,0.00000000,1810116.98247000,2250078.99990000,612773.99945000,519186.00253000,53500.00054000,2426760.99808000,835825.99956000,2108407.99136000,462239.00631000,152513.00121000,872637.00186000,238044.99840000
AL,01,Barbour,005,1712,9660111.52285000,3948000.08713000,593459.99844000,302399.99881000,269304.00708000,51296.00144000,62288.00202000,0.00000000,165634.99796000,408700.00934000,55747.00101000,896185.99955000,544623.00194000,431396.99841000,496059.99930000,77019.00030000,37771.00122000,122083.99934000,230507.99909000,0.00000000,0.00000000,1072748.00178000,347057.00260000,36818.00088000,35014.00000000,0.00000000,198963.00004000,367377.99951000,482964.99561000,447445.99198000,42982.99956000,266033.00153000,18937.99941000
AL,01,Bibb,007,1692,8593854.03232000,2966640.06883000,154979.99977000,181439.99856000,128240.00360000,64120.00180000,31144.00101000,0.00000000,22255.99957000,310599.99823000,13054.00002000,436803.99926000,206965.99958000,222145.99869000,285040.99970000,34345.99935000,58635.99879000,56554.00035000,111506.00027000,0.00000000,0.00000000,146925.99954000,64098.99960000,4699.99996000,2400.00004000,0.00000000,174088.99870000,53171.00013000,270930.99966000,77664.00023000,31722.00068000,154468.99813000,0.00000000
AL,01,Blount,009,2119,27106529.03749000,5962608.12310000,319409.99844000,249479.99827000,205184.00576000,51296.00144000,31144.00101000,0.00000000,54250.00064000,264899.99962000,90735.99971000,1085267.00583000,717318.00797000,552286.00010000,1038012.99684000,152359.00013000,94480.00241000,152822.00169000,293568.99905000,1605.00002000,0.00000000,529236.99926000,245044.00054000,129034.00020000,24776.99995000,0.00000000,471041.00004000,302728.99954000,546124.99503000,80816.00087000,37744.00037000,225776.00154000,4065.99998000
AL,01,Bullock,011,1713,3852279.02753000,1422408.03435000,122849.99945000,166319.99868000,102592.00288000,25648.00072000,0.00000000,0.00000000,6847.99994000,266200.00253000,30280.99966000,157226.99999000,113904.00101000,86894.99958000,134255.99903000,73294.99864000,0.00000000,71664.00010000,46679.00029000,0.00000000,0.00000000,191688.99618000,15700.00005000,51939.99986000,0.00000000,0.00000000,22528.00009000,74748.99978000,154350.99927000,69689.99898000,10841.99953000,74244.99905000,8453.00019000
AL,01,Butler,013,1676,9190729.03275000,2312400.04997000,279719.99945000,396899.99830000,371896.00852000,89768.00252000,31144.00101000,0.00000000,107587.99900000,210300.00186000,29638.99994000,686272.00037000,314864.00538000,268243.00064000,360582.00138000,42554.99946000,98974.99848000,114815.99863000,173105.00009000,0.00000000,0.00000000,443546.99913000,83099.00042000,3134.00006000,0.00000000,0.00000000,198751.00331000,113852.99923000,285714.99669000,60336.99974000,32125.00042000,143604.00056000,2782.00006000
AL,01,Calhoun,015,2111,56703411.59950000,9447000.20685000,1476089.99300000,1440179.98897000,1564528.03334000,1192632.02774000,498304.01615000,343499.98475000,410235.00107000,1258799.99514000,260545.00020000,3816871.99864000,3038760.02068000,1952194.00177000,2407844.99642000,232578.00018000,251985.00234000,834148.00154000,1066704.00045000,35179.00027000,0.00000000,2045913.01503000,938744.99106000,319235.00150000,1063766.00003000,0.00000000,1096280.00500000,437572.99679000,2086334.99595000,436454.00129000,79321.99950000,793081.99861000,62381.99808000
AL,01,Chambers,017,1700,17542395.03433000,3290376.07283000,398789.99741000,389339.99718000,384720.01079000,282128.00695000,31144.00101000,0.00000000,90522.00041000,238400.00285000,76945.99944000,999410.99763000,373133.00042000,523686.00187000,466566.00209000,37215.99954000,181245.99529000,153852.99853000,266033.99957000,4172.99997000,0.00000000,1881450.00942000,100895.99983000,5400.00010000,3191.99997000,7600.00007000,257138.00025000,126597.99979000,740392.99752000,71277.99918000,51364.00080000,311985.00212000,22791.00013000
AL,01,Cherokee,019,2164,14911847.58607000,6289728.13107000,204119.99910000,60479.99952000,173124.00486000,64120.00180000,0.00000000,0.00000000,48792.00029000,155000.00000000,114302.99711000,703001.00199000,1177461.99789000,279047.00129000,456384.00375000,55254.00100000,42371.99974000,51664.99962000,183020.99911000,0.00000000,0.00000000,782599.99586000,144899.00162000,19700.00055000,0.00000000,0.00000000,285709.99856000,319988.99990000,492419.99843000,82231.00121000,77036.00031000,108819.00156000,1391.00003000
AL,01,Chilton,021,1693,18587069.57077000,6855984.14355000,137969.99883000,230579.99795000,282128.00792000,51296.00144000,0.00000000,0.00000000,44939.99991000,172499.99856000,535548.02251000,1056125.00553000,521394.99804000,450071.99801000,546965.00049000,68011.99979000,0.00000000,130408.00159000,285528.00010000,0.00000000,0.00000000,451311.99896000,599249.00064000,15399.99985000,226040.99952000,0.00000000,459628.99940000,532694.99983000,879310.98951000,145958.99880000,73411.00014000,216114.99909000,19688.00044000
AL,01,Choctaw,023,1669,7072157.00346000,2153352.04369000,15119.99992000,41579.99967000,109004.00258000,64120.00180000,62288.00202000,0.00000000,28676.00012000,68699.99857000,51131.99950000,395355.00062000,396025.00113000,177416.99968000,187735.99902000,35906.99999000,7334.99980000,57588.00021000,109512.99957000,4066.00011000,0.00000000,514848.99942000,23300.00015000,31666.99982000,12175.00019000,0.00000000,114118.99937000,59901.00094000,313162.99753000,94333.00192000,88339.99932000,117494.99883000,7489.99977000
AL,01,Clarke,025,1670,11758151.05036000,3758496.08518000,71819.99957000,294839.99767000,250068.00702000,128240.00360000,31144.00101000,0.00000000,88530.00063000,136000.00018000,52857.99991000,1128689.99639000,335306.00263000,669906.00037000,425778.99869000,49744.00020000,23433.00080000,104744.00082000,183642.00012000,6848.00005000,0.00000000,398560.00456000,287399.00045000,32799.99978000,1799.99995000,1799.99995000,121876.00002000,60218.99995000,449224.99364000,85026.00032000,79307.99974000,301525.99913000,20543.99934000
AL,01,Clay,027,1694,6165480.04319000,1975128.04178000,321299.99773000,120959.99928000,109004.00306000,25648.00072000,0.00000000,68699.99695000,26215.00016000,132899.99914000,25680.00031000,351536.99822000,98371.99989000,150491.00099000,156840.00086000,26428.99943000,54784.00040000,38393.00037000,51901.99933000,0.00000000,0.00000000,1118588.01246000,316732.99919000,63900.00041000,0.00000000,0.00000000,84307.00019000,45414.99963000,184748.99862000,53127.00030000,41652.00015000,102606.00019000,3424.00002000
AL,01,Cleburne,029,1701,6251143.55391000,2181552.04741000,85049.99951000,68039.99946000,153888.00432000,0.00000000,0.00000000,0.00000000,35951.99919000,70000.00191000,16478.00064000,301453.99975000,95971.99859000,156090.00016000,96505.99966000,21293.00048000,3638.00001000,26074.99982000,70670.99843000,0.00000000,0.00000000,182976.00043000,79895.99994000,42501.00002000,103700.00290000,0.00000000,91409.99953000,81185.99845000,171577.99865000,65139.99942000,48449.00001000,110914.00040000,0.00000000
AL,01,Coffee,031,1677,24165511.05985000,3938976.09145000,527309.99545000,926099.99444000,1166984.03082000,89768.00252000,31144.00101000,0.00000000,77306.99926000,275400.00343000,78757.99799000,1527281.00377000,714256.99864000,695771.00208000,898603.00292000,89668.99952000,205761.00158000,222914.00213000,362763.00169000,73451.00003000,0.00000000,421918.00497000,500847.99750000,131400.00081000,117165.99992000,0.00000000,279798.00020000,371654.99866000,586505.99440000,86906.99974000,25698.00044000,247444.99849000,52643.99910000
AL,01,Colbert,033,1956,29621712.60045000,3138096.07621000,948779.99652000,748439.99412000,839972.02118000,205184.00576000,93432.00303000,68699.99695000,217208.99922000,259500.00441000,80251.00048000,2038107.00085000,1582989.99815000,914993.00268000,1771143.00276000,141166.00084000,257761.99816000,310172.00015000,640042.99862000,8529.00003000,0.00000000,1049735.99772000,2044643.97251000,210236.00075000,309665.99805000,1899.99998000,678532.99412000,226179.99993000,933068.99988000,155354.00016000,57669.00006000,446713.99786000,0.00000000
AL,01,Conecuh,035,1686,6890325.04318000,1819464.03695000,73709.99956000,102059.99943000,64120.00180000,102592.00288000,0.00000000,68699.99695000,20865.00025000,4500.00000000,15408.00006000,277363.99891000,224037.00134000,127730.99931000,143892.00105000,12487.00011000,0.00000000,41640.99975000,66877.99994000,0.00000000,0.00000000,231740.99779000,463698.99614000,27834.00011000,0.00000000,0.00000000,71728.99980000,43852.99986000,132034.99963000,41552.99965000,22804.99978000,111962.99964000,29424.99924000
AL,01,Coosa,037,1695,6619964.51532000,2175912.04405000,18899.99990000,75599.99940000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,38799.99924000,21400.00009000,102134.99862000,203684.00079000,59601.99978000,72735.00090000,59170.99995000,0.00000000,8869.99995000,31923.00030000,0.00000000,0.00000000,216559.00126000,149099.00128000,0.00000000,0.00000000,0.00000000,64180.00039000,13091.00011000,101408.99819000,26785.99970000,34824.00018000,104561.00077000,0.00000000
AL,01,Covington,039,1678,20660756.60420000,3666000.08230000,366659.99804000,279719.99828000,185948.00522000,89768.00252000,93432.00303000,0.00000000,97476.99963000,299299.99971000,89879.99974000,1328650.00106000,739880.98802000,654461.00497000,779957.99759000,54946.00042000,224700.00077000,232351.00132000,256782.00262000,11235.00013000,0.00000000,933924.00369000,197723.00029000,61701.00043000,8459.99998000,0.00000000,246164.00211000,130222.99957000,467984.99619000,172941.00078000,55604.99993000,258796.00365000,171840.99865000
AL,01,Crenshaw,041,1679,6395635.05461000,2049576.04558000,332639.99779000,128519.99898000,76944.00216000,0.00000000,31144.00101000,0.00000000,14873.00015000,92400.00153000,11127.99978000,246542.00124000,345798.99787000,213496.00260000,139659.99990000,22790.99965000,0.00000000,35325.99981000,45154.99942000,1605.00002000,0.00000000,152853.00016000,193246.00639000,80000.00000000,1799.99995000,0.00000000,107591.99994000,121765.99847000,185904.99924000,29390.00000000,28110.00080000,55595.00012000,0.00000000
AL,01,Cullman,043,2120,38401887.15776000,8343816.18530000,812699.99481000,453599.99640000,807912.02123000,461664.01200000,311440.01010000,68699.99695000,209395.00036000,485400.00218000,161303.00316000,2643018.99594000,1513269.00217000,1273155.00269000,1514071.99818000,198096.00195000,278841.99809000,461993.00460000,631512.99874000,22852.00023000,0.00000000,2786517.00769000,487505.00208000,345081.00134000,96398.00096000,561.00000000,859132.00025000,566499.99831000,1171482.99536000,288161.99806000,198238.99741000,420725.99892000,213573.00305000
AL,01,Dale,045,1708,23059239.07232000,5123376.10807000,691739.99742000,975239.99358000,692496.01656000,256480.00624000,155720.00505000,0.00000000,216461.99777000,647799.99770000,607118.01205000,1003400.99946000,594757.99571000,796918.00547000,784309.00243000,75982.00042000,117700.00172000,156926.00062000,311069.99860000,3959.00011000,0.00000000,815463.00153000,334411.00849000,104083.00018000,149786.00072000,3700.00005000,337987.00049000,169001.99981000,451165.00045000,234701.00091000,42960.00076000,305336.00127000,15300.99988000
AL,01,Dallas,047,1687,17124869.01018000,4787232.09918000,1288979.99491000,1322999.99113000,384720.01126000,51296.00144000,93432.00303000,0.00000000,138723.99783000,480300.00354000,80249.99810000,1118143.00289000,914851.99445000,723784.99956000,971824.00247000,45903.00112000,79393.99719000,264010.99858000,424109.00096000,13221.00031000,0.00000000,742432.00669000,424354.99941000,148967.99994000,41099.99945000,0.00000000,291317.99878000,316295.00037000,999186.99729000,235557.00175000,93759.00087000,502068.99839000,911098.99641000
AL,01,DeKalb,049,2121,30269107.15537000,8438568.18373000,559439.99698000,521639.99707000,468076.00883000,25648.00072000,93432.00303000,0.00000000,164244.99869000,422600.00875000,140491.00137000,1975530.99947000,1001903.00341000,1017150.00039000,1187355.99364000,104730.99933000,110517.99982000,304937.99880000,500099.99918000,4173.00010000,0.00000000,4171570.00894000,1093529.98879000,163770.99866000,53174.99860000,0.00000000,487085.00029000,491534.00121000,763256.00010000,1981165.05513000,64050.00003000,280768.99996000,65590.99847000
AL,01,Elmore,051,1688,39524871.57738000,6784920.17048000,277829.99910000,487619.99784000,1019508.01951000,384720.00792000,62288.00202000,0.00000000,216783.00486000,818300.00573000,111082.00219000,1656091.00074000,1014086.99844000,730690.00166000,1716718.00872000,105354.00099000,119840.00367000,155683.99894000,413081.99703000,8346.00021000,0.00000000,536831.00278000,167836.99911000,66033.00066000,316885.00003000,0.00000000,717255.99875000,332657.00086000,930047.99509000,189403.00021000,95303.99917000,346541.99756000,40338.99951000
AL,01,Escambia,053,1689,16453408.55070000,3904008.09009000,243809.99887000,514079.99693000,282128.00744000,115416.00324000,62288.00202000,0.00000000,119622.99889000,408699.99981000,64092.99994000,1295442.00366000,535315.99792000,435064.00036000,1375983.99810000,130540.00232000,418132.98547000,225932.00275000,268087.99898000,5029.00004000,0.00000000,1627132.00839000,797503.99326000,49299.99939000,147171.99977000,21714.00027000,289565.99952000,128622.99948000,645101.99574000,216075.99592000,78768.99956000,269135.00030000,51574.00071000
AL,01,Etowah,055,2112,53077181.13958000,6425088.13880000,1007369.99783000,1436399.98661000,1410640.02954000,487312.01368000,280296.00909000,412199.98170000,299170.99575000,830999.99662000,260564.99824000,3320686.98949000,1831921.99967000,1693721.99927000,2277147.00751000,201422.00078000,541205.99523000,797663.00156000,1016422.99833000,35776.00086000,0.00000000,1919396.99360000,551850.99758000,287167.00439000,205748.00098000,223700.00005000,927244.99931000,248399.99950000,1893892.99135000,413274.00390000,150694.00035000,780038.99814000,36486.99958000
AL,01,Fayette,057,1662,8389675.06577000,1969488.04535000,179549.99899000,120959.99857000,141064.00443000,141064.00396000,0.00000000,68699.99695000,42158.00054000,153600.00038000,9736.99999000,592973.00010000,206749.99965000,191820.00039000,210362.99996000,14337.99997000,49172.00064000,86355.99972000,129290.00005000,1154.00004000,0.00000000,733600.00096000,330296.99534000,15699.99982000,30674.99959000,0.00000000,95598.99933000,45764.99971000,231594.99921000,83214.99935000,70989.99864000,102286.99935000,4600.99983000
AL,01,Franklin,059,1947,14782540.53588000,2658696.05649000,283499.99829000,268379.99811000,378308.01014000,128240.00360000,93432.00303000,137399.99390000,45365.99954000,137600.00038000,91912.99963000,898426.00042000,605404.00035000,366654.99944000,555145.99861000,65804.99940000,83245.99923000,143871.00064000,311445.99872000,2759.00006000,0.00000000,711760.00341000,683078.00441000,90667.99989000,16500.00036000,26000.00004000,156425.99964000,138968.00023000,302075.99816000,164824.00313000,42199.00035000,259289.00042000,101453.99857000
AL,01,Geneva,061,1709,12481277.09194000,3553200.07573000,287279.99809000,170099.99889000,166712.00468000,0.00000000,31144.00101000,0.00000000,38306.00024000,128500.00477000,26214.99968000,727852.00159000,780317.99456000,289346.99878000,405072.00123000,43442.00014000,0.00000000,50718.00012000,117049.99961000,0.00000000,0.00000000,54053.00045000,196374.99558000,26235.00001000,891.00000000,0.00000000,180401.00094000,255398.99974000,404495.00094000,75398.00037000,41622.99979000,159953.99989000,3424.00002000
